"File","Issue","Detail"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\api\index.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\core\user\proactive_refresh.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\core\user\token_manager.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\core\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\core\errors.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\model\enums.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\model\id_token.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\src\platform_browser\messagechannel\index.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\test\helpers\integration\helpers.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\api\errors.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\api\index.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\core\user\proactive_refresh.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\core\user\token_manager.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\core\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\core\errors.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\model\enums.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\model\id_token.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\src\platform_browser\messagechannel\index.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\test\helpers\integration\helpers.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\internal.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\internal.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\register-1fdfc769.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-cjs\register-1fdfc769.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\api\errors.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\api\index.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\core\user\proactive_refresh.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\core\user\token_manager.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\core\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\core\errors.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\model\enums.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\model\id_token.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\src\platform_browser\messagechannel\index.d.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\test\helpers\integration\helpers.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\auth-web-extension.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\auth-web-extension.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\internal.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\internal.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\register-293ebff1.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\web-extension-esm\register-293ebff1.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\auth.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\auth.d.ts","PASSWORD","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\index.webworker.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\auth-compat\node_modules\@firebase\auth\dist\index.webworker.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\data-connect\dist\node-esm\index.node.esm.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\data-connect\dist\index.cjs.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\data-connect\dist\index.esm.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\data-connect\dist\index.node.cjs.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\node-esm\index.node.esm.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\node-esm\index.node.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.cjs.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.esm.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.node.cjs.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.node.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.standalone.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database\dist\index.standalone.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database-compat\dist\index.standalone.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\database-compat\dist\index.standalone.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\app\src\api.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\app\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\firestore\src\lite-api\pipeline-result.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\firestore\src\global_index.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\app\src\api.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\app\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\firestore\src\lite-api\pipeline-result.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\lite\app\src\api.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\lite\app\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\lite\firestore\src\lite-api\pipeline-result.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\lite\pipelines.browser.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\intermediate\pipelines.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\app\src\api.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\app\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\firestore\src\lite-api\pipeline-result.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\internal.pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\pipelines.browser.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\pipelines.browser.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\pipelines.node.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\pipelines.rn.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\lite\private.pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\index.node.cjs.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\internal.pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\pipelines.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\pipelines.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\pipelines.node.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\pipelines.rn.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\firestore\dist\private.pipelines.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\logger\dist\esm\index.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\logger\dist\index.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\messaging\dist\esm\index.sw.esm.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\performance\dist\esm\src\utils\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\performance\dist\src\utils\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\remote-config\dist\esm\src\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\remote-config\dist\src\errors.d.ts","API KEY","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\remote-config\dist\src\global_index.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\storage\dist\node-esm\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\storage\dist\src\public-types.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\storage\dist\storage-public.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\storage\dist\storage.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\node-esm\src\errors.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\node-esm\index.node.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\src\errors.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\index.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\index.esm.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\index.node.cjs.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\util-public.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@firebase\util\dist\util.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\build\src\load-balancer-outlier-detection.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\build\src\logging.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\build\src\orca.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\build\src\resolver-dns.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\build\src\transport.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\src\logging.ts","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\grpc-js\src\transport.ts","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\proto-loader\build\bin\proto-loader-gen-types.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@grpc\proto-loader\build\bin\proto-loader-gen-types.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@mongodb-js\saslprep\dist\code-points-src.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\ciphers\esm\aes.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\ciphers\src\aes.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\ciphers\aes.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\esm\eskdf.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\esm\eskdf.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\esm\sha2.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\src\eskdf.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\src\sha2.ts","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\eskdf.d.ts","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\eskdf.js","CONSOLE LOG","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@noble\hashes\sha2.js","HARDCODED PORT","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@nodelib\fs.scandir\out\providers\async.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@nodelib\fs.scandir\out\providers\sync.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@nodelib\fs.walk\out\providers\async.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@nodelib\fs.walk\out\providers\stream.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@nodelib\fs.walk\out\providers\sync.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@pinojs\redact\benchmarks\basic.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@pinojs\redact\test\actual-redact-comparison.test.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@pinojs\redact\test\index.test.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@pinojs\redact\test\integration.test.js","DANGEROUS REQUIRE","Match found"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\node_modules\@pinojs\redact\test\multiple-wildcards.test.js","DANGEROUS REQUIRE","Match found"
